author_id,author_name,recipient_id,recipient_name,category,count
0116,신광한,0108,김안국,송별,2
0116,신광한,0136,임억령,수답,2
0116,신광한,0066,김종직,차운,2
0116,신광한,0121,송인수,송별,2
0116,신광한,0125,이언적,송별,2
0116,신광한,0129,민제인,서간,2
0117,김정국,0108,김안국,차운,2
0117,김정국,0115,이태,기증,2
0118,김정,0270,박인로,화답,2
0119,소세양,0117,김정국,송별,2
0119,소세양,0404,박세채,차운,2
0121,송인수,0125,이언적,증정,2
0121,송인수,0135,이해,송별,2
0122,심언광,0134,주세붕,송별,2
0122,심언광,0362,신익전,차운,2
0122,심언광,0126,정사룡,차운,2
0122,심언광,0104,박상,서간,2
0122,심언광,0066,김종직,차운,2
0122,심언광,0359,황호,기증,2
0124,서경덕,0116,신광한,차운,2
0125,이언적,0094,이현보,증정,2
0125,이언적,0108,김안국,송별,2
0126,정사룡,0426,김간,수답,2
0126,정사룡,0111,이자,기증,2
0126,정사룡,0109,이행,화답,2
0126,정사룡,0135,이해,송별,2
0126,정사룡,0148,홍섬,송별,2
0126,정사룡,0136,임억령,송별,2
0126,정사룡,0117,김정국,송별,2
0126,정사룡,0371,조복양,송별,2
0126,정사룡,0109,이행,수답,2
0127,기준,0108,김안국,송별,2
0127,기준,0108,김안국,기증,2
0128,조성,0371,조복양,차운,2
0129,민제인,0055,원호,차운,2
0132,송순,0130,상진,기증,2
0132,송순,0165,양사언,차운,2
0132,송순,0126,정사룡,차운,2
0134,주세붕,0148,홍섬,증정,2
0134,주세붕,0593,남공철,송별,2
0134,주세붕,0075,유호인,차운,2
0134,주세붕,0144,이황,차운,2
0134,주세붕,0136,임억령,기증,2
0134,주세붕,0146,최연,송별,2
0134,주세붕,0169,황준량,서간,2
0134,주세붕,0138,나세찬,송별,2
0134,주세붕,0136,임억령,차운,2
0134,주세붕,0546,김종후,송별,2
0134,주세붕,0270,박인로,증정,2
0134,주세붕,0094,이현보,증정,2
0134,주세붕,0169,황준량,증정,2
0134,주세붕,0359,황호,증정,2
0134,주세붕,0126,정사룡,증정,2
0134,주세붕,0059,신숙주,차운,2
0134,주세붕,0169,황준량,송별,2
0135,이해,0094,이현보,차운,2
0135,이해,0024,정도전,화답,2
0136,임억령,0146,최연,차운,2
0136,임억령,0172,양응정,기증,2
0136,임억령,0172,양응정,송별,2
0136,임억령,0132,송순,증정,2
0136,임억령,0148,홍섬,차운,2
0136,임억령,0150,엄흔,증정,2
0136,임억령,0172,양응정,서간,2
0137,성운,0162,송인,증정,2
0137,성운,0169,황준량,차운,2
0138,나세찬,0147,임형수,송별,2
0140,조욱,0449,이이명,서간,2
0140,조욱,0371,조복양,차운,2
0140,조욱,0449,이이명,차운,2
0140,조욱,0184,정탁,증정,2
0142,이항,0121,송인수,증정,2
0142,이항,0170,노진,증정,2
0144,이황,0094,이현보,수답,2
0144,이황,0169,황준량,기증,2
0144,이황,0157,유희춘,수답,2
0144,이황,0149,송기수,기증,2
0144,이황,0154,이정,증정,2
0144,이황,0148,홍섬,차운,2
0144,이황,0220,이덕홍,기증,2
0144,이황,0185,기대승,화답,2
0144,이황,0171,김귀영,차운,2
0144,이황,0169,황준량,서간,2
0144,이황,0544,이복원,만사,2
0144,이황,0122,심언광,수답,2
0144,이황,0195,정유일,송별,2
0144,이황,0154,이정,기증,2
0144,이황,0136,임억령,차운,2
0144,이황,0147,임형수,수답,2
0144,이황,0140,조욱,수답,2
0144,이황,0210,김성일,증정,2
0144,이황,0220,이덕홍,수답,2
0145,조식,0134,주세붕,차운,2
0145,조식,0126,정사룡,차운,2
0145,조식,0106,이문건,차운,2
0146,최연,0021,정추,차운,2
0148,홍섬,0215,최립,기증,2
0148,홍섬,0140,조욱,증정,2
0148,홍섬,0083,조위,기증,2
0148,홍섬,0083,조위,송별,2
0148,홍섬,0371,조복양,송별,2
0149,송기수,0494,윤봉구,만사,2
0151,김인후,0572,박준원,증정,2
0151,김인후,0205,김천일,증정,2
0151,김인후,0147,임형수,화답,2
0151,김인후,0155,정황,차운,2
0151,김인후,0159,노수신,서간,2
0151,김인후,0136,임억령,차운,2
0151,김인후,0452,김창업,증정,2
0151,김인후,0159,노수신,차운,2
0151,김인후,0153,오상,차운,2
0153,오상,0235,성여신,차운,2
0153,오상,0235,성여신,기증,2
0154,이정,0168,허엽,기증,2
0154,이정,0185,기대승,차운,2
0154,이정,0172,양응정,송별,2
0154,이정,0392,민정중,차운,2
0155,정황,0572,박준원,기증,2
0155,정황,0144,이황,증정,2
0155,정황,0144,이황,수답,2
0155,정황,0585,이만수,기증,2
0155,정황,0106,이문건,증정,2
0155,정황,0170,노진,기증,2
0156,박지화,0243,임제,송별,2
0156,박지화,0223,안민학,송별,2
0157,유희춘,0585,이만수,기증,2
0157,유희춘,0585,이만수,서간,2
0157,유희춘,0585,이만수,차운,2
0159,노수신,0168,허엽,화답,2
0159,노수신,0643,김흥락,화답,2
0159,노수신,0643,김흥락,기증,2
0159,노수신,0118,김정,화답,2
0159,노수신,0157,유희춘,증정,2
0159,노수신,0154,이정,차운,2
0159,노수신,0083,조위,차운,2
0159,노수신,0144,이황,차운,2
0159,노수신,0281,장흥효,증정,2
0159,노수신,0207,윤근수,차운,2
0159,노수신,0065,성간,증정,2
0159,노수신,0168,허엽,기증,2
0162,송인,0171,김귀영,증정,2
0162,송인,0200,이제신,송별,2
0162,송인,0407,이선,만사,2
0162,송인,0034,이숭인,화답,2
0162,송인,0101,이희보,증정,2
0162,송인,0550,김익,송별,2
0163,심수경,0171,김귀영,차운,2
0163,심수경,0241,유근,송별,2
0164,박승임,0159,노수신,화답,2
0164,박승임,0216,최경창,차운,2
0164,박승임,0144,이황,증정,2
0165,양사언,0126,정사룡,차운,2
0167,임운,0028,원천석,증정,2
0169,황준량,0268,이준,차운,2
0169,황준량,0163,심수경,차운,2
0169,황준량,0163,심수경,증정,2
0169,황준량,0164,박승임,차운,2
0169,황준량,0371,조복양,차운,2
0169,황준량,0289,이경전,차운,2
0169,황준량,0197,송익필,차운,2
0169,황준량,0430,이기지,증정,2
0170,노진,0159,노수신,차운,2
0170,노진,0144,이황,만사,2
0170,노진,0145,조식,만사,2
0170,노진,0185,기대승,만사,2
0170,노진,0167,임운,만사,2
0170,노진,0489,이익,송별,2
0171,김귀영,0144,이황,차운,2
0172,양응정,0216,최경창,송별,2
0174,권벽,0144,이황,차운,2
0174,권벽,0193,윤두수,송별,2
0174,권벽,0224,류성룡,차운,2
0174,권벽,0162,송인,차운,2
0174,권벽,0203,정철,차운,2
0175,오건,0144,이황,만사,2
0175,오건,0145,조식,만사,2
0175,오건,0184,정탁,증정,2
0176,김우굉,0170,노진,증정,2
0178,박순,0136,임억령,차운,2
0178,박순,0201,이이,송별,2
0178,박순,0307,안방준,기증,2
0178,박순,0136,임억령,송별,2
0178,박순,0192,황정욱,수답,2
0178,박순,0082,정수강,차운,2
0178,박순,0090,신용개,차운,2
0178,박순,0083,조위,차운,2
0179,조목,0217,김륵,기증,2
0180,김륭,0164,박승임,송별,2
0181,구봉령,0188,김부륜,기증,2
0181,구봉령,0203,정철,수답,2
0181,구봉령,0203,정철,차운,2
0181,구봉령,0196,권문해,송별,2
0181,구봉령,0196,권문해,기증,2
0181,구봉령,0474,권구,증정,2
0181,구봉령,0195,정유일,기증,2
0181,구봉령,0203,정철,서간,2
0184,정탁,0475,윤동수,송별,2
0184,정탁,0449,이이명,차운,2
0184,정탁,0209,이산해,차운,2
0184,정탁,0082,정수강,차운,2
0184,정탁,0213,유운룡,기증,2
0185,기대승,0184,정탁,서간,2
0185,기대승,0172,양응정,증정,2
0185,기대승,0544,이복원,증정,2
0185,기대승,0195,정유일,증정,2
0185,기대승,0144,이황,송별,2
0185,기대승,0195,정유일,차운,2
0185,기대승,0025,정몽주,화답,2
0185,기대승,0025,정몽주,차운,2
0185,기대승,0609,홍직필,서간,2
0187,구사맹,0520,남한조,송별,2
0187,구사맹,0193,윤두수,차운,2
0187,구사맹,0257,이정립,송별,2
0187,구사맹,0194,고경명,차운,2
0188,김부륜,0169,황준량,차운,2
0188,김부륜,0169,황준량,증정,2
0188,김부륜,0184,정탁,증정,2
0188,김부륜,0184,정탁,차운,2
0188,김부륜,0179,조목,증정,2
0188,김부륜,0195,정유일,차운,2
0188,김부륜,0184,정탁,송별,2
0188,김부륜,0224,류성룡,송별,2
0188,김부륜,0244,송상현,송별,2
0188,김부륜,0263,서성,화답,2
0188,김부륜,0404,박세채,기증,2
0189,권호문,0066,김종직,차운,2
0189,권호문,0561,성대중,차운,2
0189,권호문,0029,탁광무,차운,2
0189,권호문,0181,구봉령,화답,2
0189,권호문,0137,성운,차운,2
0189,권호문,0188,김부륜,증정,2
0189,권호문,0168,허엽,차운,2
0189,권호문,0196,권문해,송별,2
0189,권호문,0179,조목,차운,2
0189,권호문,0505,오광운,차운,2
0189,권호문,0213,유운룡,차운,2
0189,권호문,0196,권문해,증정,2
0191,신응시,0018,이집,증정,2
0191,신응시,0544,이복원,증정,2
0192,황정욱,0133,김의정,송별,2
0192,황정욱,0241,유근,만사,2
0192,황정욱,0263,서성,만사,2
0192,황정욱,0300,이안눌,만사,2
0193,윤두수,0144,이황,송별,2
0193,윤두수,0126,정사룡,차운,2
0193,윤두수,0203,정철,차운,2
0193,윤두수,0188,김부륜,차운,2
0193,윤두수,0188,김부륜,기증,2
0193,윤두수,0201,이이,차운,2
0193,윤두수,0108,김안국,차운,2
0193,윤두수,0209,이산해,차운,2
0193,윤두수,0215,최립,차운,2
0195,정유일,0191,신응시,차운,2
0195,정유일,0178,박순,차운,2
0195,정유일,0184,정탁,기증,2
0195,정유일,0191,신응시,송별,2
0196,권문해,0179,조목,차운,2
0196,권문해,0188,김부륜,차운,2
0196,권문해,0190,김효원,차운,2
0198,성혼,0418,임방,차운,2
0198,성혼,0197,송익필,차운,2
0198,성혼,0201,이이,화답,2
0201,이이,0106,이문건,차운,2
0201,이이,0131,성수침,증정,2
0201,이이,0254,이달,차운,2
0201,이이,0200,이제신,송별,2
0201,이이,0083,조위,차운,2
0201,이이,0198,성혼,차운,2
0203,정철,0198,성혼,기증,2
0203,정철,0198,성혼,서간,2
0203,정철,0274,이춘영,차운,2
0203,정철,0075,유호인,만사,2
0203,정철,0201,이이,증정,2
0203,정철,0132,송순,화답,2
0204,홍성민,0172,양응정,송별,2
0204,홍성민,0202,이해수,차운,2
0206,백광훈,0178,박순,차운,2
0206,백광훈,0344,허목,기증,2
0206,백광훈,0226,이순인,차운,2
0206,백광훈,0215,최립,기증,2
0206,백광훈,0157,유희춘,증정,2
0206,백광훈,0216,최경창,증정,2
0207,윤근수,0198,성혼,만사,2
0207,윤근수,0293,이시발,송별,2
0207,윤근수,0253,한응인,만사,2
0207,윤근수,0157,유희춘,송별,2
0207,윤근수,0191,신응시,차운,2
0207,윤근수,0203,정철,차운,2
0207,윤근수,0083,조위,증정,2
0207,윤근수,0108,김안국,차운,2
0207,윤근수,0209,이산해,만사,2
0207,윤근수,0286,신흠,송별,2
0210,김성일,0185,기대승,차운,2
0210,김성일,0144,이황,증정,2
0210,김성일,0134,주세붕,차운,2
0210,김성일,0179,조목,기증,2
0210,김성일,0224,류성룡,수답,2
0211,정곤수,0193,윤두수,차운,2
0211,정곤수,0193,윤두수,기증,2
0212,하항,0137,성운,만사,2
0213,유운룡,0220,이덕홍,증정,2
0213,유운룡,0188,김부륜,차운,2
0214,이성중,0228,양대박,차운,2
0214,이성중,0540,서명응,기증,2
0215,최립,0241,유근,송별,2
0215,최립,0379,이은상,화답,2
0215,최립,0241,유근,서간,2
0216,최경창,0203,정철,송별,2
0216,최경창,0200,이제신,차운,2
0217,김륵,0263,서성,차운,2
0217,김륵,0263,서성,송별,2
0217,김륵,0224,류성룡,만사,2
0217,김륵,0227,정구,만사,2
0217,김륵,0239,심희수,만사,2
0217,김륵,0268,이준,만사,2
0217,김륵,0262,김용,만사,2
0217,김륵,0318,김령,만사,2
0218,김우옹,0145,조식,만사,2
0220,이덕홍,0210,김성일,송별,2
0220,이덕홍,0245,허봉,증정,2
0220,이덕홍,0245,허봉,송별,2
0222,홍가신,0148,홍섬,차운,2
0223,안민학,0608,김매순,증정,2
0223,안민학,0222,홍가신,기증,2
0224,류성룡,0144,이황,차운,2
0224,류성룡,0279,정경세,차운,2
0224,류성룡,0279,정경세,수답,2
0224,류성룡,0144,이황,화답,2
0225,이우,0464,이의현,증정,2
0226,이순인,0194,고경명,기증,2
0226,이순인,0194,고경명,증정,2
0227,정구,0224,류성룡,만사,2
0227,정구,0149,송기수,만사,2
0228,양대박,0194,고경명,차운,2
0228,양대박,0254,이달,증정,2
0228,양대박,0254,이달,차운,2
0228,양대박,0211,정곤수,차운,2
0228,양대박,0223,안민학,차운,2
0229,권호문,0246,곽재우,기증,2
0229,권호문,0489,이익,화답,2
0230,조헌,0201,이이,차운,2
0230,조헌,0245,허봉,화답,2
0230,조헌,0203,정철,차운,2
0230,조헌,0227,정구,기증,2
0230,조헌,0144,이황,차운,2
0230,조헌,0225,이우,차운,2
0230,조헌,0125,이언적,차운,2
0230,조헌,0122,심언광,증정,2
0230,조헌,0056,양성지,증정,2
0231,유희경,0308,성여학,차운,2
0236,박이장,0309,이민환,기증,2
0237,이원익,0286,신흠,화답,2
0239,심희수,0226,이순인,증정,2
0239,심희수,0237,이원익,기증,2
0239,심희수,0034,이숭인,기증,2
0239,심희수,0282,이정귀,차운,2
0239,심희수,0243,임제,화답,2
0239,심희수,0207,윤근수,만사,2
0239,심희수,0132,송순,송별,2
0239,심희수,0061,서거정,증정,2
0239,심희수,0282,이정귀,송별,2
0239,심희수,0243,임제,기증,2
0239,심희수,0293,이시발,송별,2
0241,유근,0111,이자,증정,2
0241,유근,0273,이수광,증정,2
0241,유근,0159,노수신,차운,2
0241,유근,0261,한준겸,증정,2
0241,유근,0312,목대흠,송별,2
0241,유근,0224,류성룡,만사,2
0241,유근,0282,이정귀,증정,2
0241,유근,0458,이관명,차운,2
0241,유근,0255,하수일,증정,2
0242,이정형,0308,성여학,차운,2
0242,이정형,0434,최규서,차운,2
0242,이정형,0434,최규서,수답,2
0242,이정형,0241,유근,차운,2
0242,이정형,0136,임억령,차운,2
0243,임제,0254,이달,차운,2
0243,임제,0195,정유일,차운,2
0243,임제,0228,양대박,차운,2
0247,민인백,0260,이항복,송별,2
0247,민인백,0165,양사언,차운,2
0250,고상안,0108,김안국,차운,2
0251,이호민,0207,윤근수,차운,2
0251,이호민,0237,이원익,송별,2
0251,이호민,0243,임제,만사,2
0251,이호민,0272,황신,기증,2
0252,장현광,0298,이민성,만사,2
0253,한응인,0192,황정욱,증정,2
0254,이달,0216,최경창,서간,2
0254,이달,0209,이산해,송별,2
0254,이달,0207,윤근수,기증,2
0255,하수일,0179,조목,화답,2
0256,조정,0094,이현보,기증,2
0256,조정,0325,이경여,차운,2
0256,조정,0094,이현보,차운,2
0256,조정,0312,목대흠,증정,2
0256,조정,0268,이준,만사,2
0258,차천로,0288,조위한,송별,2
0258,차천로,0304,홍서봉,기증,2
0258,차천로,0111,이자,송별,2
0258,차천로,0260,이항복,증정,2
0258,차천로,0300,이안눌,증정,2
0258,차천로,0304,홍서봉,화답,2
0258,차천로,0241,유근,화답,2
0258,차천로,0067,홍유손,화답,2
0259,배용길,0232,이순신,차운,2
0259,배용길,0313,조희일,차운,2
0261,한준겸,0241,유근,차운,2
0261,한준겸,0147,임형수,차운,2
0261,한준겸,0288,조위한,차운,2
0261,한준겸,0118,김정,수답,2
0262,김용,0282,이정귀,송별,2
0262,김용,0282,이정귀,차운,2
0262,김용,0261,한준겸,차운,2
0262,김용,0578,김재찬,만사,2
0263,서성,0421,최신,증정,2
0263,서성,0288,조위한,증정,2
0264,이후경,0421,최신,만사,2
0264,이후경,0201,이이,만사,2
0265,유몽인,0621,이항로,차운,2
0265,유몽인,0248,오억령,증정,2
0265,유몽인,0535,임희성,차운,2
0265,유몽인,0283,유숙,송별,2
0265,유몽인,0199,정인홍,송별,2
0266,성문준,0038,길재,차운,2
0266,성문준,0307,안방준,차운,2
0266,성문준,0272,황신,기증,2
0266,성문준,0307,안방준,송별,2
0266,성문준,0301,김류,증정,2
0266,성문준,0425,최석정,송별,2
0266,성문준,0316,신민일,차운,2
0267,오윤겸,0198,성혼,차운,2
0268,이준,0179,조목,차운,2
0268,이준,0279,정경세,화답,2
0268,이준,0465,채팽윤,차운,2
0268,이준,0279,정경세,기증,2
0268,이준,0389,김수흥,만사,2
0268,이준,0326,이식,기증,2
0268,이준,0108,김안국,차운,2
0269,김상용,0134,주세붕,차운,2
0269,김상용,0286,신흠,증정,2
0269,김상용,0058,박팽년,차운,2
0269,김상용,0272,황신,송별,2
0269,김상용,0272,황신,기증,2
0269,김상용,0286,신흠,송별,2
0271,이덕형,0124,서경덕,차운,2
0271,이덕형,0282,이정귀,송별,2
0271,이덕형,0242,이정형,기증,2
0271,이덕형,0320,황종해,만사,2
0273,이수광,0231,유희경,증정,2
0273,이수광,0289,이경전,송별,2
0273,이수광,0293,이시발,송별,2
0273,이수광,0286,신흠,기증,2
0273,이수광,0544,이복원,송별,2
0273,이수광,0274,이춘영,수답,2
0273,이수광,0300,이안눌,송별,2
0273,이수광,0300,이안눌,차운,2
0273,이수광,0304,홍서봉,송별,2
0273,이수광,0215,최립,차운,2
0273,이수광,0215,최립,서간,2
0273,이수광,0272,황신,기증,2
0273,이수광,0532,임성주,차운,2
0273,이수광,0083,조위,차운,2
0273,이수광,0171,김귀영,증정,2
0274,이춘영,0300,이안눌,차운,2
0274,이춘영,0240,허성,차운,2
0274,이춘영,0300,이안눌,기증,2
0274,이춘영,0282,이정귀,차운,2
0274,이춘영,0301,김류,증정,2
0275,정엽,0137,성운,차운,2
0277,전식,0279,정경세,송별,2
0279,정경세,0224,류성룡,차운,2
0280,허적,0261,한준겸,증정,2
0280,허적,0259,배용길,차운,2
0280,허적,0273,이수광,차운,2
0280,허적,0300,이안눌,기증,2
0280,허적,0141,이준경,만사,2
0282,이정귀,0274,이춘영,차운,2
0282,이정귀,0082,정수강,기증,2
0282,이정귀,0273,이수광,차운,2
0282,이정귀,0294,권필,기증,2
0282,이정귀,0058,박팽년,차운,2
0282,이정귀,0300,이안눌,기증,2
0282,이정귀,0199,정인홍,차운,2
0282,이정귀,0286,신흠,송별,2
0282,이정귀,0279,정경세,송별,2
0282,이정귀,0304,홍서봉,송별,2
0282,이정귀,0209,이산해,차운,2
0282,이정귀,0267,오윤겸,송별,2
0282,이정귀,0269,김상용,송별,2
0282,이정귀,0224,류성룡,만사,2
0282,이정귀,0272,황신,송별,2
0282,이정귀,0271,이덕형,송별,2
0282,이정귀,0272,황신,만사,2
0282,이정귀,0585,이만수,만사,2
0282,이정귀,0286,신흠,만사,2
0282,이정귀,0279,정경세,만사,2
0283,유숙,0216,최경창,차운,2
0283,유숙,0241,유근,차운,2
0283,유숙,0299,김상헌,차운,2
0283,유숙,0282,이정귀,차운,2
0283,유숙,0304,홍서봉,송별,2
0283,유숙,0374,박장원,송별,2
0283,유숙,0265,유몽인,차운,2
0283,유숙,0317,고용후,증정,2
0284,정문부,0058,박팽년,차운,2
0285,노인,0458,이관명,화답,2
0285,노인,0185,기대승,증정,2
0285,노인,0126,정사룡,화답,2
0285,노인,0136,임억령,화답,2
0286,신흠,0272,황신,송별,2
0286,신흠,0275,정엽,증정,2
0286,신흠,0275,정엽,송별,2
0286,신흠,0313,조희일,기증,2
0286,신흠,0261,한준겸,차운,2
0286,신흠,0203,정철,송별,2
0286,신흠,0313,조희일,차운,2
0286,신흠,0260,이항복,만사,2
0286,신흠,0273,이수광,서간,2
0286,신흠,0215,최립,송별,2
0286,신흠,0304,홍서봉,차운,2
0286,신흠,0069,김시습,차운,2
0286,신흠,0269,김상용,기증,2
0286,신흠,0269,김상용,증정,2
0286,신흠,0238,김장생,차운,2
0287,강항,0271,이덕형,차운,2
0287,강항,0251,이호민,차운,2
0288,조위한,0339,오숙,송별,2
0288,조위한,0313,조희일,차운,2
0288,조위한,0238,김장생,차운,2
0288,조위한,0280,허적,송별,2
0288,조위한,0290,양경우,서간,2
0288,조위한,0294,권필,차운,2
0288,조위한,0301,김류,기증,2
0288,조위한,0333,장유,기증,2
0288,조위한,0343,이명한,기증,2
0288,조위한,0333,장유,차운,2
0288,조위한,0286,신흠,만사,2
0288,조위한,0107,권벌,송별,2
0288,조위한,0299,김상헌,차운,2
0289,이경전,0479,이하곤,송별,2
0290,양경우,0294,권필,수답,2
0290,양경우,0299,김상헌,기증,2
0290,양경우,0081,남효온,차운,2
0290,양경우,0271,이덕형,차운,2
0291,노경임,0205,김천일,증정,2
0292,허균,0621,이항로,차운,2
0292,허균,0274,이춘영,증정,2
0292,허균,0274,이춘영,차운,2
0292,허균,0261,한준겸,송별,2
0293,이시발,0224,류성룡,차운,2
0293,이시발,0275,정엽,기증,2
0293,이시발,0384,홍위,기증,2
0293,이시발,0273,이수광,차운,2
0294,권필,0286,신흠,서간,2
0294,권필,0274,이춘영,차운,2
0294,권필,0282,이정귀,송별,2
0294,권필,0300,이안눌,화답,2
0294,권필,0400,윤증,송별,2
0294,권필,0282,이정귀,증정,2
0294,권필,0282,이정귀,기증,2
0294,권필,0286,신흠,차운,2
0294,권필,0198,성혼,차운,2
0296,심열,0301,김류,차운,2
0296,심열,0261,한준겸,만사,2
0298,이민성,0613,정원용,증정,2
0298,이민성,0260,이항복,수답,2
0298,이민성,0537,신광수,증정,2
0299,김상헌,0300,이안눌,기증,2
0299,김상헌,0313,조희일,수답,2
0299,김상헌,0313,조희일,기증,2
0299,김상헌,0267,오윤겸,송별,2
0299,김상헌,0317,고용후,증정,2
0299,김상헌,0286,신흠,증정,2
0299,김상헌,0286,신흠,송별,2
0299,김상헌,0179,조목,차운,2
0299,김상헌,0335,신익성,차운,2
0299,김상헌,0479,이하곤,송별,2
0299,김상헌,0546,김종후,증정,2
0299,김상헌,0241,유근,증정,2
0299,김상헌,0237,이원익,증정,2
0299,김상헌,0260,이항복,기증,2
0299,김상헌,0341,이경석,증정,2
0299,김상헌,0322,김육,증정,2
0300,이안눌,0025,정몽주,차운,2
0300,이안눌,0274,이춘영,기증,2
0300,이안눌,0241,유근,증정,2
0300,이안눌,0273,이수광,차운,2
0300,이안눌,0067,홍유손,차운,2
0300,이안눌,0058,박팽년,서간,2
0300,이안눌,0267,오윤겸,차운,2
0300,이안눌,0251,이호민,기증,2
0300,이안눌,0609,홍직필,증정,2
0300,이안눌,0273,이수광,서간,2
0300,이안눌,0336,정백창,증정,2
0300,이안눌,0404,박세채,서간,2
0300,이안눌,0313,조희일,서간,2
0300,이안눌,0215,최립,서간,2
0300,이안눌,0227,정구,증정,2
0300,이안눌,0282,이정귀,수답,2
0300,이안눌,0336,정백창,수답,2
0300,이안눌,0310,홍명원,수답,2
0300,이안눌,0301,김류,수답,2
0300,이안눌,0310,홍명원,송별,2
0300,이안눌,0658,김택영,증정,2
0300,이안눌,0109,이행,차운,2
0300,이안눌,0011,이제현,수답,2
0300,이안눌,0280,허적,차운,2
0300,이안눌,0163,심수경,수답,2
0300,이안눌,0163,심수경,송별,2
0300,이안눌,0657,이기,차운,2
0300,이안눌,0261,한준겸,차운,2
0300,이안눌,0639,남병철,증정,2
0300,이안눌,0496,임상덕,증정,2
0300,이안눌,0243,임제,서간,2
0300,이안눌,0243,임제,차운,2
0300,이안눌,0341,이경석,차운,2
0300,이안눌,0317,고용후,증정,2
0300,이안눌,0425,최석정,기증,2
0300,이안눌,0304,홍서봉,송별,2
0300,이안눌,0304,홍서봉,수답,2
0300,이안눌,0319,심광세,기증,2
0300,이안눌,0319,심광세,송별,2
0300,이안눌,0207,윤근수,차운,2
0300,이안눌,0171,김귀영,송별,2
0300,이안눌,0544,이복원,차운,2
0300,이안눌,0282,이정귀,송별,2
0300,이안눌,0425,최석정,송별,2
0300,이안눌,0132,송순,차운,2
0300,이안눌,0132,송순,증정,2
0300,이안눌,0324,정홍명,송별,2
0301,김류,0299,김상헌,기증,2
0301,김류,0338,윤순지,송별,2
0301,김류,0300,이안눌,증정,2
0301,김류,0300,이안눌,기증,2
0301,김류,0260,이항복,만사,2
0301,김류,0299,김상헌,증정,2
0302,이춘원,0282,이정귀,송별,2
0302,이춘원,0300,이안눌,차운,2
0302,이춘원,0299,김상헌,송별,2
0302,이춘원,0190,김효원,만사,2
0303,조찬한,0215,최립,송별,2
0303,조찬한,0299,김상헌,차운,2
0303,조찬한,0315,임숙영,차운,2
0303,조찬한,0315,임숙영,증정,2
0303,조찬한,0310,홍명원,증정,2
0303,조찬한,0324,정홍명,차운,2
0303,조찬한,0324,정홍명,증정,2
0303,조찬한,0106,이문건,차운,2
0303,조찬한,0300,이안눌,차운,2
0303,조찬한,0635,유주목,차운,2
0303,조찬한,0267,오윤겸,화답,2
0303,조찬한,0260,이항복,증정,2
0304,홍서봉,0260,이항복,기증,2
0304,홍서봉,0286,신흠,기증,2
0304,홍서봉,0260,이항복,차운,2
0304,홍서봉,0282,이정귀,송별,2
0304,홍서봉,0300,이안눌,송별,2
0304,홍서봉,0299,김상헌,송별,2
0304,홍서봉,0300,이안눌,증정,2
0309,이민환,0268,이준,차운,2
0310,홍명원,0309,이민환,차운,2
0310,홍명원,0301,김류,차운,2
0310,홍명원,0296,심열,송별,2
0310,홍명원,0273,이수광,송별,2
0310,홍명원,0280,허적,송별,2
0310,홍명원,0282,이정귀,송별,2
0310,홍명원,0168,허엽,차운,2
0311,김집,0198,성혼,기증,2
0311,김집,0404,박세채,차운,2
0312,목대흠,0601,김려,송별,2
0312,목대흠,0279,정경세,차운,2
0312,목대흠,0195,정유일,기증,2
0312,목대흠,0372,김익희,화답,2
0312,목대흠,0225,이우,차운,2
0312,목대흠,0434,최규서,차운,2
0312,목대흠,0035,남재,차운,2
0312,목대흠,0268,이준,차운,2
0312,목대흠,0425,최석정,차운,2
0312,목대흠,0425,최석정,증정,2
0312,목대흠,0242,이정형,증정,2
0313,조희일,0343,이명한,기증,2
0313,조희일,0319,심광세,기증,2
0313,조희일,0326,이식,차운,2
0313,조희일,0335,신익성,차운,2
0313,조희일,0343,이명한,차운,2
0313,조희일,0268,이준,증정,2
0313,조희일,0317,고용후,차운,2
0313,조희일,0317,고용후,증정,2
0313,조희일,0263,서성,증정,2
0315,임숙영,0098,박영,차운,2
0316,신민일,0274,이춘영,증정,2
0316,신민일,0317,고용후,송별,2
0317,고용후,0299,김상헌,송별,2
0317,고용후,0310,홍명원,차운,2
0317,고용후,0165,양사언,증정,2
0317,고용후,0324,정홍명,기증,2
0317,고용후,0260,이항복,수답,2
0317,고용후,0090,신용개,증정,2
0317,고용후,0260,이항복,증정,2
0317,고용후,0301,김류,차운,2
0317,고용후,0282,이정귀,기증,2
0317,고용후,0311,김집,증정,2
0317,고용후,0311,김집,기증,2
0318,김령,0295,정온,증정,2
0319,심광세,0294,권필,차운,2
0320,황종해,0131,성수침,차운,2
0322,김육,0300,이안눌,차운,2
0322,김육,0260,이항복,송별,2
0324,정홍명,0328,최명길,차운,2
0324,정홍명,0300,이안눌,송별,2
0324,정홍명,0111,이자,차운,2
0324,정홍명,0304,홍서봉,서간,2
0324,정홍명,0333,장유,증정,2
0324,정홍명,0238,김장생,차운,2
0324,정홍명,0299,김상헌,차운,2
0325,이경여,0343,이명한,기증,2
0325,이경여,0343,이명한,증정,2
0325,이경여,0343,이명한,서간,2
0325,이경여,0299,김상헌,만사,2
0325,이경여,0328,최명길,화답,2
0325,이경여,0300,이안눌,증정,2
0326,이식,0341,이경석,기증,2
0326,이식,0168,허엽,기증,2
0326,이식,0261,한준겸,차운,2
0326,이식,0290,양경우,차운,2
0326,이식,0520,남한조,증정,2
0326,이식,0325,이경여,송별,2
