recipient_raw,count
呈岩遁,1
靑龍長老,1
淡菴芭蕉,1
上人,1
卞春堂 仲良,1
金孟誠,1
簡齋,1
嚴光大禪師,1
押送官趙光甫還京,1
舍弟判書 時判書亦貶在光州,1
答李子庸,1
李子庸,1
慶尙道按廉康副令,1
江西縣令,1
江陵法曹,1
襄陽趙使君 宣,1
江陵道按廉元正郞 宗亮,1
呈江陵道按廉元正郞 宗亮,1
全陜州,1
麟角住持,1
日本僧天枯,1
慶尙道按廉康副令 得和,1
交州道柳按部,1
天台都大禪師 了圓,1
呈天台都大禪師 了圓,1
答檜岩長老倫絶磵,1
檜岩長老倫絶磵,1
檜巖主法,1
于江岸,1
扳上,1
紺岳長老芬上人,1
慶尙道按廉伯至契友,1
尙敬藉田途中,1
答鄭堂後 渾,1
鄭堂後 渾,1
惠芽茶,1
𪚥𪚥師歸忠州龍頭寺次,1
霜泉長老,1
大護軍直門下李茂廉按西海,1
新進士韓有文歸覲西原,1
仲英上人,1
古人步月,1
陽谷易師,1
安定入京,1
盧判官 以下,1
同年康子野,1
瑞峯寬上人,1
河大司成 崙 還京,1
阮嗣宗感懷,1
金先生落第南歸,1
國子典簿周先生 倬 還京 按,1
行人段公還朝 按段公名祐,1
行人雒公還朝 按雒公名英,1
高少尹,1
周參議,1
高將軍奉使還鄕,1
拜獻右侍中上洛伯座下 按上洛,1
至普賢院,1
李廉使 士穎 還京,1
寄佛護社主,1
佛護社主,1
柏庭禪,1
贈柏庭禪,1
柏庭遊方,1
尙途中,1
等菴上人歸斷俗 按斷俗寺名,1
權寧海,1
金氏夫人,1
權大司成,1
鄭狀原 摠 城南卽事,1
反之,1
寧州康中正韻 按寧州,1
送金祕監,1
金祕監,1
斷俗文長老,1
民望韻送朴生 按民望,1
朴生 按民望,1
尹典書,1
覺峯上人,1
湛上人,1
竹牕李寺丞,1
金副令寓居忠州山寺,1
山東都司,1
鄭正郞之任古阜,1
鄭副令 洪 出按慶尙,1
詩韻 周倬,1
崔副使擢第還鄕,1
黃摠郞按楊廣道,1
李摠郞按慶尙道,1
李佐郞按交州道,1
判門下曹相國舅姑,1
尹密直 可觀○按恭愍時,1
人送別詩韻 辛未冬,1
別詩韻 辛未冬,1
黃州板上詩 按壬申冬朝京時,1
徐指揮,1
可遠詩次,1
安邊樓韻 按安邊駕鶴樓有李侍,1
鄭評理 夢周,1
國子學錄張先生 溥,1
錄呈國子典簿周先生 倬,1
國子典簿周先生 倬,1
李密直 彰路,1
監生宋 尙忠,1
題日本茂上人詩卷 庚午,1
按壬申春公謫光州時,1
李散騎,1
韓書狀,1
韓揔郞鴨綠江,1
遼東程鎭撫 載,1
高侍郞,1
偕行年少,1
白鷺洲 洲在觀音山下,1
陶鋪司,1
管驛馬鎭撫,1
楊指揮 名俊,1
諸書狀官,1
工部主事胡璉,1
季潭,1
州夜雨,1
李侍中安邊樓,1
徐道士師昊還京師,1
禮部主事林實週還京師,1
林主事,1
胡照磨海還浙東,1
杭州使,1
江南使張溥,1
天使周倬,1
遼東使桑麟,1
張學錄溥還朝,1
周典簿倬還朝,1
別護送遼東任鎭撫,1
遼東王經歷,1
程百戶與還遼東,1
全,1
尙州金相國 先致,1
尙州徐牧使,1
李獻納 詹 按行,1
同年李陽赴羅判,1
姜廉使,1
密陽朴中書,1
益陽金糾正,1
益陽守李容,1
李散騎天驥奉使江南,1
義州金兵馬使 之鐸,1
金判事 元帥崔公有古將風,1
金兵馬詩幕府如今有知己之語而,1
李正言,1
孔俯,1
金少年 自知,1
趙相 胖,1
金正郞,1
日東茂上人,1
日本洪長老,1
白雲軒,1
無邊僧,1
陽山聦上人,1
冰山住持,1
智異山智居寺住持覺冏上人,1
僧歸金生寺,1
自休上人游日本,1
龍頭講主,1
崔,1
詞 判書後孫鏛,1
柳宗元,1
宋正郞按廉慶尙道 名明誼,1
浙東佩玉齋郟士安,1
竹溪全少尹𪚥簡,1
高弟,1
之作也,1
伽佗,1
江陵廉使叔,1
尹都官之任谷州,1
金漢寶生員歸江陵,1
韓糾正赴任忠州 韓琯,1
永明長老 惠全,1
鄭廉使,1
唐律,1
族僧入山,1
李判官之任西都,1
李判官,1
甫州崔摠郞,1
趙廉使,1
閔子復,1
權右尹,1
朱文公詩韻贈金剛山僧,1
金剛山僧,1
安東故舊,1
法興寺長老,1
高達眞上人,1
朴潛之,1
蓊卿,1
思菴 柳淑,1
呈思菴 柳淑,1
摠郞淑之川寧別業,1
金廉使,1
李百支生員,1
蘭上人,1
康子野登第南歸,1
潛之,1
文海御史,1
朴在中,1
宋廉使,1
日本使,1
寶林,1
同年李祭酒之任京山次韻 寶林,1
楊同年之任古阜次,1
開天景長老,1
仲賢,1
崔使君 伯淸,1
眞齋先生,1
田子秀,1
寧府喜雨樓次,1
譚友德秀才,1
鄕僧悟上人歸金陵,1
施伯起判官,1
蘇至善,1
伴行王奏差儀還金陵,1
大倉朱秀才,1
羅判官使日本,1
宋都官按廉慶尙道,1
僧入山,1
洪直門下按廉江陵,1
江陵廉使韓中書,1
忠州韓判官,1
林同年次,1
許野堂 錦,1
通菴李奉翊,1
葵軒先生 權鑄,1
朴中書,1
江陵盧廉使,1
江陵李府使,1
全少尹驪江樓詩韻 簡,1
丹嵒,1
大子山,1
呈大子山,1
李敏道,1
崔中顯 元儒,1
柏亭相國贈別之什,1
元興住持,1
徐吏部將以朴苞爲壻 鈞衡,1
合浦金元帥 鎭,1
季淘,1
崔中顯如京,1
朴諫議,1
西原崔州判爲戲,1
原州牧使,1
河廉使 崙,1
金君弼先生,1
蔡判事 漣,1
此發笑,1
東亭相公次,1
呈葵軒,1
子具國博,1
裵廉使乘舟下廣州,1
人從軍,1
廉使裴佐郞歸京,1
餞行詩卷,1
甫州使君,1
高祖上洛公,1
張樞密,1
以戲之,1
黑蒲萄,1
民望大卿 廉廷秀,1
慶尙廉使全掌令,1
勝上人游方,1
朴判書乞馬,1
都元帥凱旋之次,1
無說長老子野先生,1
鄭當寺丞之任忠州,1
江陵張廉使,1
永州李使君,1
金城縣令,1
柏庭上人,1
𪚥上人歸覲,1
李樞相出鎭合浦,1
韓有文,1
章 裳,1
趙判書 浚,1
呂摠郞出按慶尙道,1
李晊生員 全生李晊入成均爲生,1
柳廉使,1
英上人,1
雪嶽雲上人,1
章 鷗,1
河內相,1
康子野先生,1
江陵徐廉使,1
章 南村先生李公遂,1
聰上人歸金生寺,1
節齋先生,1
咸同年,1
崔同年,1
林先生 孝先,1
全糾正赴任晉陽,1
送別,1
驪興柳明府罷任歸嶺南,1
觀物齋,1
子野先生 姜好文,1
石首縣尹,1
李直門下出按西海,1
節廉使,1
華嚴大師雲悟送笑庵,1
笑庵,1
幽居,1
張司藝 躋,1
黃判書 喜 赴平安道都巡問使,1
黃海道監司河自宗,1
騎牛,1
呈騎牛,1
淸川伯,1
權孟孫副校理,1
金判事赴金海,1
吉州察理使,1
閔大學士,1
閔安仁敎授西都,1
江原鄭觀察使 矩,1
安摠制 純 都觀察慶尙道,1
鏡城兵馬使辛有定,1
權直門下 軫 赴廣州,1
金汾舍人赴稷山,1
雨千峯詩卷,1
李完山府尹,1
澄粹軒,1
知申事柳思訥詩卷朴雙溪,1
崔司諫 卜麟 還鄕,1
送安州道都節制使具成亮,1
安州道都節制使具成亮,1
李藝將軍使琉球國,1
休上人歸楓岳山,1
鄭亞相朝京師 淸城,1
西北面都巡問使趙璞,1
平壤少尹宋,1
姜淮仲赴義州,1
提學朴惇之赴京師,1
宋希璟使日本,1
漁村赴京師,1
豐海道觀察使金自知,1
門生金汾赴襄陽,1
呂參知都巡問東北面,1
淸州拱北樓板上,1
慶尙康按廉,1
懶庵遊楓岳,1
惠祥禪師遊松廣社,1
抱川客舍,1
崔雲嗣使日本,1
李將軍 藝,1
漁隱赴東北面,1
楊村,1
右道按廉金端議郞,1
判淸州金漸之任,1
全羅監司金廷雋,1
送柳,1
尹參贊 向 都觀察江原,1
尹觀察使移赴慶尙道,1
權完山府尹 湛,1
寄公州朴使君,1
公州朴使君,1
陳府尹 義貴 栗齋,1
星州法水寺板上,1
靜州客舍,1
趙提學,1
人使日本,1
金判書觀察平安道,1
全羅朴觀察使,1
李判中樞觀察全羅,1
門生金海敎授官吳,1
僧之華嚴社,1
平安道都巡問鄭鎭,1
朴雙溪送安觀察使 騰,1
安觀察使 騰,1
吉川君,1
兪信注簿赴大靜縣監,1
宋摠制 得師 遊金海,1
左議政柳公 廷顯 送子暲赴順,1
子暲赴順興,1
徐君 選 赴光州,1
廉參議赴京,1
安邊駕鶴樓,1
公州樓,1
碧蹄驛板上,1
碧蹄驛,1
鄭安道勿齋,1
陳府尹 義貴,1
郞舍,1
義順館,1
趙政丞詩卷,1
賀李代言 伯持,1
李學士 詹 侍經筵,1
新亭,1
懷德屈坡院南樓詩韻 黃公子厚,1
文邦貴注簿孝行詩卷,1
曹溪義游詩卷,1
同年李典書 舒,1
公州亭子船,1
朴平亭,1
高州李太守,1
朴府尹 經 赴任完山,1
李宰臣 行 赴留後,1
全州府尹吳陞,1
京畿監司金彌,1
姪達生新婚于連山,1
僧之楓嶽,1
贈同甲韓判事 復,1
同甲韓判事 復,1
定巖詩卷,1
松巖詩卷,1
珍山詩卷,1
銀魚與蟹,1
卽次,1
呈尹,1
宜寧府院君南,1
呈宜寧府院君南,1
星山先生,1
南,1
盤石先生,1
全羅都節制使朴先生 礎,1
南吏曹琴 都觀察江原道,1
騎牛老人,1
呈騎牛老人,1
權留後永嘉君,1
彈者,1
門生全有生,1
忠州牧使朴子文,1
安城君蟻床,1
呈安城君蟻床,1
孔俯赴京,1
西原府院君李,1
呈西原府院君李,1
中亭白大鍾,1
雙溪,1
成端川,1
檜谷,1
永嘉雙塘先生,1
全羅經歷辛引孫,1
辛經歷,1
南府院君柳,1
南府院君,1
朴平齋,1
東北面都巡問使趙 仁瓊,1
金判事 孝孫 赴任筵安,1
李洽赴咸陽,1
禹府尹 洪康 觀察江原,1
全羅觀察李安愚詩卷,1
淸城,1
金府尹,1
濟州都安撫使鄭幹,1
猶子京畿觀察使 揜,1
鄭守弘赴羅州,1
全羅申觀察 浩,1
金宰臣 希善 赴西都,1
偰知府赴京,1
林參知 整,1
朴獻納歸金堤,1
金預原 淇,1
金英烈義城君都指揮海道,1
拙詩以當郊餞,1
戶曹許參議 周 出牧公州,1
鄭相 矩 出赴慶州,1
櫟菴,1
滿菴蘇長老還山,1
黃海道觀察使尹思永,1
僧遊山,1
人惠石決明醢,1
朴敬差官 希宗,1
陰竹樓題,1
淸風樓,1
騎牛淸侍,1
呈騎牛淸侍,1
淮陽板上,1
金化板上,1
川岩,1
永平板上,1
人韻僧詩卷,1
趙侍中謝靈通義砧師寄扇,1
李學士 詹,1
題僧竹溪軒詩卷,1
人韻題淸燕軒,1
平壤歌詞,1
敎授辛綿同年,1
還山,1
洪川板上,1
題春州辛大學郊居,1
春州朴少卿遊中原 允珍兩遊字,1
趙牧監,1
道境詩韻 禪師之鑑,1
于宏上人,1
予詩云,1
安同年喜雨,1
姪湜所寄,1
李先生,1
道境大禪翁丈室,1
春城鄕校諸大學,1
尙雲山圖,1
覺林堂頭圓通祝上,1
默言宏上人,1
陋拙齋,1
金牧伯川陰亭,1
白雲淵長老詩韻 來詩有失婦之,1
板上韻贈權同年從義,1
權同年從義,1
官舍板上,1
府使韓公詩韻留別諸公,1
龍化驛,1
丹陽故友,1
平陵驛,1
鄕字,1
成相國所示,1
河牧伯,1
雲遊子覺宏遊江浙 幷,1
金按部旱中得雨詩韻 濤,1
子誠弟,1
趙侍郞如京,1
崔 安乙 所贈,1
似左右,1
春州鄕校諸公,1
道境所示,1
萬歲堂頭座下,1
子誠弟赴金城令,1
刺史偰公與山城別監尹得龍唱和,1
鄭司藝,1
道境禪翁山居苦寒,1
曺溪長老禪豎,1
丘大選,1
廉先生借冊,1
鐵原館北寬亭,1
遠代人,1
化經者,1
李博士 乙華,1
金海辛孟卿先達,1
推田別監權公上牧伯,1
予云,1
寂峯圓師遊方,1
志曦上人遊方,1
天台達義禪者赴叢林,1
弟副正赴春州量田,1
崔順興 時在春州量田,1
辛承奉 成安 赴兔山 時監務,1
信圓禪者遊江南詩 幷,1
元有寬高沃赴試,1
崔大諫 嗣,1
鄭定州 士毅,1
右街雪峯丘僧統,1
書天台義圓長老詩卷,1
契內諸公,1
舍弟子誠赴歙谷令,1
覺林室,1
宋獻納 愚 上興法丈室,1
宋獻納上牧伯,1
竹溪軒信廻禪者遊江浙詞 幷,1
牧伯,1
光熏師卷,1
江陵崔生員 安獜,1
鄕學諸生,1
寄似,1
冬至日到永春,1
姪歙谷令 湜○姪繼叔之任故云,1
半刺,1
雪峯丘僧統,1
權楊村 近 贈徐蕃村輓 甄,1
徐蕃村輓 甄,1
甄,1
樵隱 李仁復,1
桐軒 尹紹宗,1
李副令韌使浙江 恭愍,1
金仲賢齊顏,1
讀書諸生柳衛,1
寄呈,1
弟存斯,1
李參奉,1
金思敏赴擧,1
尹待制,1
華巖宗師友雲還住所,1
張司成讀離騷,1
閔子復閑詠,1
不動寺雲軒長老,1
金進士還京,1
曹學菴,1
后汝銘,1
郭正言,1
河供奉,1
金進士孟南遊,1
李大學,1
栗齋 予嘗師事,1
裵大學歸覲星山,1
山中諸友,1
柳修撰館庭孤松,1
禁中,1
李尙書出按全羅,1
郭正言出按關東,1
雲巖驛巽亭,1
宥旨別監金稛,1
寧府喜雨樓,1
歙谷金散郞赴任宜州,1
金篤信贈兄,1
兄,1
從弟,1
沙根驛板上,1
江陽守,1
榮州河使君,1
同州韓,1
權佐郞,1
忠州,1
上文宰,1
柏堂丁公等滿如京 此下編落,1
灣溪漁隱,1
香使監生道士,1
曹通事半洋山懷古,1
張舍人成,1
護送陳小旗,1
周雲章,1
洞仙站駕僊樓,1
宿之所,1
立春早朝,1
應天府朱敎授,1
羅懸官,1
伴送鎭撫吳堡,1
鎭撫吳堡,1
鄭粹可,1
端木禮待詔,1
德川宋使君得師,1
詩惠山菜,1
西爪,1
檜,1
尹商州歸鷄林尹承順相幕,1
中原金判官赴任肇,1
徐御史 彥,1
宮詞夜直韻 丁卯,1
尹桐軒,1
閔左尹溪堂,1
狼川客舍,1
尙州客舍東軒,1
安按部詩韻 景恭,1
草溪客舍,1
尹觀察,1
麟州板上,1
贈行,1
南敎授歸慶尙,1
江原觀察金公詩韻 希善,1
金觀察,1
詩惠鱸魚,1
李敎授歸平海,1
張敎授,1
南觀察,1
崔敎授詩韻 卜麟,1
權司諫 湛,1
大明使周倬,1
江陵客舍韻 丙辰秋,1
襄州客舍,1
杆城客舍,1
旌善客舍,1
大明使禮部主事陸顒,1
龍川站天使章謹樓上,1
張觀察 子忠 詩軸,1
南政堂,1
華嚴師,1
昌城君 汝完 賀金政丞詩軸,1
同年崔 卜麟 敎授咸安,1
宗伯李學士誠中云,1
朴祕書奉使日本,1
鄭判事 復周,1
鴻臚寺行人林士英,1
問病,1
尹參議,1
經德朴先生 仁壽,1
驪興府漁隱閔公 霽 鈞座下,1
偰符寶還朝 斯字公文,1
木菴師,1
人遊燕,1
河南郭,1
金仲權之淳昌,1
息谷上人,1
潤雲老上人還山,1
張衡升還西都田宰相幕,1
全齋李先生,1
寄康寧州,1
康寧州,1
閔正郞傅語,1
舘中僚友,1
日本使者慶菊,1
江陵道廉使郭正言 名儀,1
慶尙道廉使宋正郞名明誼,1
權使君之任忠州,1
克平,1
朴吏部,1
宋文中秀才隨計赴京師,1
林先生,1
寧州康使君,1
興敎僧統還山,1
可遠,1
全羅道廉使李捴郞,1
慶尙康廉使,1
復菴游日東求法,1
詞甲寅,1
砧師還山,1
無虗日,1
柳狀元,1
定林長老,1
高郵湖,1
若,1
之卷也,1
煕菴大司徒法座下,1
林主事使還京師實周禮部主事名,1
題仁興社,1
閔正郞霽,1
明善副樞名拜住,1
子庚,1
東溪,1
如大虗和祭酒,1
桑麟使還,1
張學錄使還京師,1
道生上人歸忠州龍頭寺,1
巡問令公,1
人韻 辛亥秋,1
羅李,1
寶蓮住持,1
金仲權,1
李生之水原,1
李密直承源巡問楊廣,1
如師還山,1
崔延安,1
可遠院長,1
均師還,1
寺泉,1
樞齋先生,1
息谷長老,1
呈息谷長老,1
尹判書求梅,1
尹判書求瑞香靑葉紫花最香譜云,1
兪散翁還別業,1
法水長老,1
深源長老,1
全齋李先生 舍弟崇文行,1
崛山近公禪師,1
省敏近公禪,1
寶蓮,1
慶山,1
周君嗣昌,1
都巡問察理使呂樗谷稱○甲申,1
權槐亭湛,1
曺仲實修撰 信,1
同年李益信佐幕全羅覲省,1
吳部令 偃機,1
李養實,1
李通州寄詩韻 詹,1
詩韻 詹,1
送騎牛道人 自註,1
騎牛道人 自註,1
金直長 彌 兼寄鄭,1
李知印,1
朴校勘 遐 歸覲,1
裵同年 仲倫,1
李使君 集 赴合浦幕,1
李史官 伯由 晒史海印寺,1
藝文諸公館中庭松,1
廉民望待制,1
藝文諸子賦梅,1
齋韻招金翼之,1
金中郞 若采 春雨,1
金正言去礦 自註,1
金堂後因寄金正言去礦 自註,1
廉庫使 廷秀,1
章 恭愍王,1
辭 諱希泌,1
辭 唯德,1
金寺丞 摯,1
金翼之,1
日本釋大有還國,1
鄭大司成奉使日本,1
金大素判官 肇 赴忠州,1
曹溪芬禪師,1
辭 諱思敏,1
題龍山秋興亭,1
朴全古 自註,1
辭 諡敬烈公,1
答張判官 躋,1
張判官 躋,1
尹 紹宗 待制詔,1
奉獻崔侍中 瑩,1
甘露寺壁上,1
碧瀾渡板上,1
楊廣道按廉安諫議,1
西峯禪者,1
辭 廉侍中悌臣夫人,1
生員金漢寶歸關東,1
江陵道按廉徐佐郞,1
裵修撰晒史,1
斗岾,1
神勒寺板上,1
海禪者,1
絶傳上人,1
明大選,1
賀護軍權文毅辭職赴試,1
寄趙判事,1
之詩止此,1
慶尙道按廉李司藝,1
全羅道按廉陳正郞,1
息菴遊方,1
辭 杏村李侍中之胄,1
遼使,1
權代言,1
歸覲,1
生員李文和歸覲,1
詔書使國子學錄張溥使還,1
詔書副使行人段 祐 使還,1
段行人使還,1
誥命使國子典簿周 卓 使還,1
誥命副使行人雒 英 使還,1
國子周典簿 卓,1
田判事,1
麟州壁上孔伯共,1
龍州守金侯,1
唐令還都,1
曺少尹,1
次諸公,1
黃州板上,1
崔判事,1
全右尹仲叔奔伯氏喪,1
尹茂松,1
呈李待制,1
朴揔郞,1
李待制西都卽事,1
皮條,1
古泥城,1
李待制賀李內相受賜倭扇,1
烏川鄭相國,1
書報家,1
酒餚,1
鎭撫許儒眞言,1
舡板上詩韻 自注,1
征帆去,1
舟而上,1
船板,1
衛,1
精兵以助,1
壁上尹贊成,1
永州小樓詩韵,1
淸道郡淸德樓詩韵,1
密城嶺南樓韵,1
金陽圭公移錫,1
許隨州亭上詩韵,1
龍宮客舍板上詩韵,1
天德社觀空樓詩韵 自註,1
安東映湖樓詩韵,1
書懷詩韵,1
普能師韵,1
乃乳禪師,1
韵留別乃乳禪師,1
楊禪和,1
神印宗玉明上人,1
詞 宗源,1
浮屠,1
鄭大卿韵,1
幽巖上人,1
信閎上人,1
華嚴濟生君,1
安養詩韵,1
李公觀察全羅,1
筠渟韵,1
忠淸道都節制使李公還營,1
昌寧成侍中 汝完 賀金政丞,1
吉祥法主 進退格,1
仁山禪者遊方,1
忠淸道觀察使韓公 尙敬,1
華嚴丘公曰,1
韵題鷄林府吏崔佐詩卷 幷,1
李學士韵,1
韵贈淸川伯李公 居仁,1
淸川伯李公 居仁,1
呂興伯閔公 霽 詩韵,1
古人畫梅韵,1
李學士題扇 詹,1
李學士 詹 賀海道都節制使金,1
李學士 詹 宿國淸寺詩韵,1
扇上詩韵,1
洪公 吉旼 還敀舊宅詩韵 許,1
奉安驛亭詩韵,1
諸同列,1
左政丞成公 石磷 喜雨詩韵,1
柳侍史赴密陽,1
蘭坡 李居仁 聯句韵賀李政丞,1
韵謝同年李咸陽惠紙 恒茂,1
咸觀察使 傅霖,1
京畿按部金議郞 端,1
鄭判中樞 洪,1
同年金判事 摯,1
岬山住持圓公詩 幷序○性圓,1
韵 義貴,1
天使淮南陸伯瞻顒春宴曲,1
端木待詔使還詩 禮,1
章寺丞使還 謹,1
相監生使還,1
于歧灘,1
彌勒堂,1
溫井用歧灘韵,1
送臨淸釣隱詩 幷,1
臨淸釣隱詩 幷,1
端木天使,1
周監生使還,1
潘行人使還,1
端木天使詩韵,1
董監生使還,1
天使東,1
天使僉都御史兪公詩韵 士吉,1
內使楊公使還,1
王天使使還,1
金堤縣令李 伯撰,1
進太上王製詩韵,1
李右使稷奉使,1
完山府尹尹公 坤,1
梁秀才 允悔 歸覲,1
平陽君趙公赴完山 自註,1
邊文州 處厚 之任,1
金同年 摯 乞竹,1
贈金同年 摯 乞竹,1
前知申事權公 執經 出牧尙州,1
張觀察使 子忠,1
酒謝同年金公 摯 病中來過,1
監牧諸公,1
鉄化監務金泮,1
韻 時公罷相在臨津別墅,1
東北面都巡問使呂公 稱,1
李僉書韵,1
全觀察使 伯英,1
尹參判司平祗詩韵,1
僧之伽倻山,1
內願堂惠扇詩韵 省敏,1
韵送文上人㱕覲,1
文上人㱕覲,1
知申事朴公 錫命,1
弟直舘 遇,1
張大司成 德良 謝作林亭記,1
韵題延城君金公 輅 出鎭平壤,1
金少監 臊,1
蹈春宵對月韵,1
門生金參贊 科 詩韵,1
友人畫梅詩韵,1
僧遊方 己丑正月,1
安捴制 魯生,1
許漢城 衢 詠雪,1
伊川客館,1
李孝靖公 貞幹 慶壽,1
曹兵使 信忠,1
洪可臣,1
判書趙相愚,1
陰竹勸農閔司藝,1
同年金待制 瞻,1
桑麟還遼東,1
靖安君赴京師,1
龍頭道生僧統,1
宗伯李誠中詩卷,1
鄭少年欽之 廣明寺僧義敦請子,1
寫呈,1
平壤敎授官閔先生 安仁字子,1
藏義寺主都大師聰公,1
寺天澤上人不遇,1
慈恩宗祐世君 宗林,1
寫呈李申事種學,1
李申事種學,1
金判官入直壽寧宮,1
遼東使人桑麟韻贈之,1
行人段公使還,1
國子學錄張先生 溥 使還,1
趙令,1
雙梅李吏部,1
趙令等諸公,1
金待制,1
天師,1
李代言 詹,1
曺士德往日本,1
定州樓上,1
孔伯共 俯 奉使西都,1
雲峯衲,1
陳奉翊之任京山府 義貴,1
于江上,1
鄕校諸生乞筆,1
呈鄕校諸生乞筆,1
柳鳳州,1
牛山長老卷上韻 契融,1
訥村裴先生,1
諡曺丘侯,1
陸主事登州海市,1
春川昭陽江亭板上,1
鄭司諫餘,1
金公出牧耽羅 公諱素,1
扈駕諸公,1
陳中樞 乙瑞 往舊京,1
章寺丞辭京詩韻 余於是行,1
章寺丞題安定聚星樓詩韻 樓古,1
靑州板上,1
端川板上,1
吉州板上,1
同年成摠制奉使賀正 成公石珚,1
黃澗縣駕鶴樓,1
都巡問使谷山君延公 諱𪚥𪚥,1
河副令 演 題龍津縣新山城,1
淸州金生員 𪚥 新家,1
李安城送別全州牧使金摠制 漸,1
別全州牧使金摠制 漸,1
全羅道都節制使盧摠制 龜山,1
送睿長老,1
睿長老,1
平安道都巡問使崔公迤,1
贈堂頭,1
權知議政赴金陵 諱弘,1
西苽,1
卓參贊,1
平原君趙雨亭出鎭平壤 諱璞,1
僧歸智異山,1
高將軍覲親耽羅 諱鳳禮,1
黃牧使子詩卷,1
陽川客舍亭子,1
鏡城板上,1
兵馬使朴公,1
同年鄭判書 矩 奉使朝京,1
駕鶴樓板上,1
都巡問使鐵城君,1
河副令,1
呈永嘉大斯文,1
永嘉大斯文,1
慶尙道水軍都體察使朴公 楚,1
諱,1
許孔巖,1
孔巖許漢城,1
喜雨亭,1
雙梅先生紅梅,1
朝廷使臣祝少卿所畫宋君家屛蘆,1
睿長老遊金剛山,1
法林月窓會長,1
光 僧菴名,1
李先生 格,1
廣陵板上,1
利城君,1
麻田尹少尹,1
時出亭,1
朴知申事,1
聚遠樓,1
江華,1
侍中樓子野,1
柳判書 謙,1
靜州板上,1
李大提學 行 留別,1
仁王長老,1
浿水漁人 金虛舟,1
淳昌樓,1
慶尙咸使相,1
愚上人,1
金虛舟,1
白雲山焰上人,1
廣陵柳牧使,1
李牧使 安愚,1
慶尙咸監司,1
永嘉君奉使中原,1
玉川君赴京,1
許衡,1
偰判漢城赴京,1
朴咸豐之任,1
韓少尹,1
古人欲歸,1
星州東軒,1
永嘉樓,1
襄陽曲,1
甫州板上,1
龍宮樓,1
咸昌樓,1
江原尹使相,1
淸道樓,1
杉庭,1
善州樓,1
安司諫,1
固城,1
秦典農,1
梁州,1
蔚州太和樓,1
松生,1
豐海咸使相,1
西都朴使相,1
黃澗樓,1
順興樓,1
草溪鑑政樓,1
朴牧使之任公州,1
仰巖崔同年,1
桃,1
卞先達,1
卞注書,1
虛上人,1
姪,1
順州樓,1
成州西樓,1
卞司藝,1
永寧東軒,1
龍州,1
兵曹正郞李兩同年 李室,1
浿水漁人,1
虛舟卷,1
李少監,1
許敬差官 該,1
呈許敬差官 該,1
焰師書,1
權觀察使,1
孔漁村,1
忠淸咸使相,1
臨津亭,1
陽川亭上,1
張儀郞,1
金獻納 涉,1
安山東軒,1
延山府板上,1
陜川澄心樓,1
會元樓,1
嶺南樓,1
榮州東軒恩門鄭侍中,1
靈山樓,1
太和樓,1
處仁,1
卓參政 光茂○以下,1
長湍靈通寺,1
權中慮 遇,1
淸溪山萬行上人,1
柳先達,1
栢庭,1
韓先達之錦州,1
中慮病中,1
原卿,1
子剛,1
子剛夜坐,1
新進士還鄕,1
冠岳山百華寺覺上人,1
許直長,1
題淸溪山觀音寺,1
京都楊都事,1
人歸寧,1
人朝京,1
鄭判漢城 鎭 朝京,1
甫州李使君 惠,1
權史翰 孟孫 曝曬中原行,1
淸溪山惠上人,1
禹 喬之榮州,1
黃生貟,1
禹博士,1
角之上人,1
東窓家詠梅,1
靈通寺壁上,1
鼎谷,1
呈鼎谷,1
漢江濟川亭,1
石崇上人之白雲山,1
李仲平出按全羅,1
朴檢參議 丕 奉使之日本,1
頤亝,1
李佐郞,1
張判事,1
點 與諸公會于許正言宅,1
禹府使詩卷,1
金參知,1
漁村,1
柳直提學 斗明 出牧羅州,1
雨亭相國廵問西都,1
曺翰林之中原曝曬,1
許中書 稠 之寧越,1
朴獻納 軒 赴全羅節制使爲經,1
鐵城君尹于西都,1
鷄城君李 來,1
吉川君如京,1
李相國觀察全羅,1
金注簿 久冏,1
漆原君尹 子當 節制蛤浦景釀,1
章 存沒恨難言之句,1
金議郞 端 出按右道,1
尹 愷 敬止,1
呈尹 愷 敬止,1
朴完山,1
淸城君鄭 擢 送西北面都巡問,1
西北面都巡問使兼平壤尹金,1
稚叔,1
李 養中 奉使日本,1
李直館 擔 之江南,1
驪城君閔相奉使江南,1
方議郞 與權,1
監生還京師,1
祝少卿 孟獻 還京師,1
咸觀察使,1
麻谷,1
朴觀察使,1
栗監生,1
題澄心菴 章謹寺丞叔文章同聞,1
章寺丞 謹 還京師,1
周監生,1
江陵李廉使 之直,1
贈江陵李廉使 之直,1
公權 僖 輓章,1
端木智太史,1
董監生還京師,1
古泉,1
黃令公 子厚 觀察公忠道,1
神,1
無射宮 出,1
朴忍堂 昭 居官自警韻 出忍,1
盤山,1
鄭幾康,1
閭陽,1
公州朴牧使江樓,1
卞僉樞奉使日本,1
領議政黃相國乞骸,1
金學諭曾隨賀聖節使入朝,1
碧松亭松陰唱和,1
鄭司成 宗本 賀李主簿登科,1
高轉運使,1
咸陽學士樓題,1
孝令縣東軒板上,1
琴永,1
李修撰,1
鄭司成,1
尹直學,1
贈尹直學,1
河政丞,1
日本國禪和子,1
崔判書歸田園,1
安東客舍西樓,1
安東北別室板上,1
仁同鄕校樓,1
顯德王后,1
日域崇泰師,1
