collection_id,collection_name,poem_seq,title,keyword,category,recipient_raw,candidate_ids
0132,면앙집,96,奉和訥齋先生韻 四首○幷小序 其三,和,화답,訥齋先生,0056;0104
0132,면앙집,97,奉和訥齋先生韻 四首○幷小序 其四,奉和,화답,訥齋先生,0056;0104
0132,면앙집,97,奉和訥齋先生韻 四首○幷小序 其四,和,화답,訥齋先生,0056;0104
0132,면앙집,183,敬次先祖老松堂咸陽東軒韻 二首,次,차운,先祖老松堂咸陽東軒,0032;0098
0132,면앙집,184,敬次先祖老松堂咸陽東軒韻 二首 其二,次,차운,先祖老松堂咸陽東軒,0032;0098
0132,면앙집,185,敬次先祖老松堂咸陽東軒韻 二首 附老松堂詩原韻 竝錄,次,차운,先祖老松堂咸陽東軒,0032;0098
0132,면앙집,186,敬次先祖老松堂咸陽東軒韻 二首 附老松堂詩原韻 竝錄 其2,次,차운,先祖老松堂咸陽東軒,0032;0098
0132,면앙집,326,自洛中還到臨津。寄成處士仲玉。,寄,기증,成處士仲玉,0131;0438
0132,면앙집,396,次吳同知敬夫 謙 新堂韻,次,차운,吳同知敬夫 謙 新堂,0045;0176;0576
0132,면앙집,477,次金厚之題趙公亭韻 金公名麟厚。號河西。,次,차운,金厚之題趙公亭韻 金公名麟厚,0151;0555
0132,면앙집,522,次默齋休翁謫中吟 二首○李承旨文楗號,次,차운,默齋休翁謫中吟,0106;0319
0132,면앙집,523,次默齋休翁謫中吟 二首○李承旨文楗號 其二,次,차운,默齋休翁謫中吟,0106;0319
0132,면앙집,595,奉和訥齋先生韻 四首,奉和,화답,訥齋先生,0056;0104
0132,면앙집,595,奉和訥齋先生韻 四首,和,화답,訥齋先生,0056;0104
0132,면앙집,596,奉和訥齋先生韻 四首 其二,奉和,화답,訥齋先生,0056;0104
0132,면앙집,596,奉和訥齋先生韻 四首 其二,和,화답,訥齋先生,0056;0104
0132,면앙집,597,奉和訥齋先生韻 四首 其三,奉和,화답,訥齋先生,0056;0104
0132,면앙집,597,奉和訥齋先生韻 四首 其三,和,화답,訥齋先生,0056;0104
0132,면앙집,598,奉和訥齋先生韻 四首 其四,奉和,화답,訥齋先生,0056;0104
0132,면앙집,598,奉和訥齋先生韻 四首 其四,和,화답,訥齋先生,0056;0104
0132,면앙집,601,奉和訥齋先生贈僧韻 時訥齋被斥在鄕,奉和,화답,訥齋先生贈僧韻 時訥齋被斥在,0056;0104
0132,면앙집,601,奉和訥齋先生贈僧韻 時訥齋被斥在鄕,和,화답,訥齋先生贈僧韻 時訥齋被斥在,0056;0104
0132,면앙집,601,奉和訥齋先生贈僧韻 時訥齋被斥在鄕,贈,증정,僧韻 時訥齋被斥在鄕,0056;0104
0132,면앙집,602,輓羅松齋,輓,만사,羅松齋,0096;0120;0138
0133,잠암일고,86,答李原吉 浚慶 簡 是年加賦,答,수답,李原吉 浚慶 簡 是年加賦,0042;0141
0133,잠암일고,109,玉堂軸韻贈金厚之 麟厚,贈,증정,金厚之 麟厚,0151;0555
0134,무릉잡고,25,酬宋眉叟 麟壽號圭庵,酬,수답,宋眉叟 麟壽號圭庵,0121;0344
0134,무릉잡고,202,次鄭湖陰 士龍 韻。贈天玉師。二首,次,차운,鄭湖陰 士龍,0126;0528
0134,무릉잡고,203,次鄭湖陰 士龍 韻。贈天玉師。二首 其二,次,차운,鄭湖陰 士龍,0126;0528
0134,무릉잡고,321,安中寺次李松齋韻,次,차운,李松齋,0096;0120;0138
0134,무릉잡고,331,次松齋重遊淸涼山韻,次,차운,松齋重遊淸涼山,0096;0120;0138
0134,무릉잡고,390,次酬艮齋崔演之 演○四首,次,차운,酬艮齋崔演之 演○,0146;0220;0265;0434;0653
0134,무릉잡고,390,次酬艮齋崔演之 演○四首,酬,수답,艮齋崔演之 演○,0146;0220;0265;0434;0653
0134,무릉잡고,391,次酬艮齋崔演之 演○四首 其二,次,차운,酬艮齋崔演之 演○,0146;0220;0265;0434;0653
0134,무릉잡고,391,次酬艮齋崔演之 演○四首 其二,酬,수답,艮齋崔演之 演○,0146;0220;0265;0434;0653
0134,무릉잡고,392,次酬艮齋崔演之 演○四首 其三,次,차운,酬艮齋崔演之 演○,0146;0220;0265;0434;0653
0134,무릉잡고,392,次酬艮齋崔演之 演○四首 其三,酬,수답,艮齋崔演之 演○,0146;0220;0265;0434;0653
0134,무릉잡고,393,次酬艮齋崔演之 演○四首 其四,次,차운,酬艮齋崔演之 演○,0146;0220;0265;0434;0653
0134,무릉잡고,393,次酬艮齋崔演之 演○四首 其四,酬,수답,艮齋崔演之 演○,0146;0220;0265;0434;0653
0134,무릉잡고,432,送洪參議明仲 春卿號石壁 赴京 五月初五日。在獻陵。奠祀錄寄。,送,송별,洪參議明仲 春卿號石壁 赴京,0004;0032;0120;0162;0253;0422;0469
0134,무릉잡고,444,又疊前韻酬洪明仲 二首,酬,수답,洪明仲,0032;0120;0162;0469
0134,무릉잡고,445,又疊前韻酬洪明仲 二首 其二,酬,수답,洪明仲,0032;0120;0162;0469
0134,무릉잡고,535,送洪參議明仲赴京 五月初五日。在獻陵。奠祀錄寄。,送,송별,洪參議明仲赴京,0032;0120;0162;0469
0134,무릉잡고,595,輓洪明仲,輓,만사,洪明仲,0032;0120;0162;0469
0134,무릉잡고,632,次宋眉叟次東坡次韋蘇州韻,次,차운,宋眉叟次東坡次韋蘇州,0121;0344
0134,무릉잡고,635,次報眉叟 二首,次,차운,報眉叟,0121;0344
0134,무릉잡고,636,次報眉叟 二首 其二,次,차운,報眉叟,0121;0344
0134,무릉잡고,699,贈眉叟,贈,증정,眉叟,0121;0344
0134,무릉잡고,705,湖上醉歌。次放翁韻。,次,차운,放翁,0070;0286
0134,무릉잡고,709,贈懷正上人。次孫道源韻。,次,차운,孫道源,0262;0402
0134,무릉잡고,716,寄眉叟 公以不貪爲寶。於詩亦未免矣。聊報二十字。以激新語之敎。,寄,기증,眉叟 公以不貪爲寶,0121;0344
0134,무릉잡고,807,夜吟示眉叟 三首,示,서간,眉叟,0121;0344
0134,무릉잡고,808,夜吟示眉叟 三首 其二,示,서간,眉叟,0121;0344
0134,무릉잡고,809,夜吟示眉叟 三首 其三,示,서간,眉叟,0121;0344
0134,무릉잡고,868,題詩石。次孤雲韻。,次,차운,孤雲,0001;0002
0134,무릉잡고,951,贈白雲洞院長金仲文,贈,증정,白雲洞院長金仲文,0040;0372
0134,무릉잡고,1067,次宋眉叟韻,次,차운,宋眉叟,0121;0344
0134,무릉잡고,1142,送洪明仲赴京 四首,送,송별,洪明仲赴京,0032;0120;0162;0469
0134,무릉잡고,1143,送洪明仲赴京 四首 其二,送,송별,洪明仲赴京,0032;0120;0162;0469
0134,무릉잡고,1144,送洪明仲赴京 四首 其三,送,송별,洪明仲赴京,0032;0120;0162;0469
0134,무릉잡고,1145,送洪明仲赴京 四首 其四,送,송별,洪明仲赴京,0032;0120;0162;0469
0134,무릉잡고,1200,新反次趙松齋韻。留別李仲一。,次,차운,趙松齋,0096;0120;0138
0134,무릉잡고,1250,次眉叟重到書堂韻,次,차운,眉叟重到書堂,0121;0344
0134,무릉잡고,1323,次朴訥齋 祥 韻。贈上人。二首。,次,차운,朴訥齋 祥,0056;0104
0134,무릉잡고,1324,次朴訥齋 祥 韻。贈上人。二首。 其二,次,차운,朴訥齋 祥,0056;0104
0134,무릉잡고,1367,送韓監司士仰 㞳 出按湖南,送,송별,韓監司士仰 㞳 出按湖南,0433;0571
0134,무릉잡고,1383,次東坡釋囚紀行詩五十韻。敬呈宋眉叟。幷序。,呈,증정,宋眉叟,0121;0344
0134,무릉잡고,1417,輓宋眉叟母柳夫人 二首,輓,만사,宋眉叟母柳夫人,0121;0344
0134,무릉잡고,1418,輓宋眉叟母柳夫人 二首 其二,輓,만사,宋眉叟母柳夫人,0121;0344
0135,온계일고,51,次仁同望湖軒韻 叔父松齋公首題,次,차운,仁同望湖軒韻 叔父松齋公首題,0096;0120;0138
0135,온계일고,53,次比安雙明樓韻 叔父松齋公首題○是日驟雨,次,차운,比安雙明樓韻 叔父松齋公首題,0096;0120;0138
0135,온계일고,146,朝天別章 送景明公赴燕 宋圭菴 麟壽,送,송별,景明公赴燕 宋圭菴 麟壽,0121;0135
0135,온계일고,147,朝天別章 送景明公赴燕 宋圭菴 麟壽 其2,送,송별,景明公赴燕 宋圭菴 麟壽,0121;0135
0136,석천시집,1,留別仲玉,留別,송별,仲玉,0131;0438
0136,석천시집,131,次和叔排律四十韻,次,차운,和叔排律,0178;0404
0136,석천시집,482,寄朴和叔 淳,寄,기증,朴和叔 淳,0178;0404
0136,석천시집,483,贈朴和叔,贈,증정,朴和叔,0178;0404
0136,석천시집,679,秋眺贈朴和叔 名淳,贈,증정,朴和叔 名淳,0178;0404
0136,석천시집,680,秋眺贈朴和叔 名淳 其二,贈,증정,朴和叔 名淳,0178;0404
0136,석천시집,873,風詠亭。次金河西韻。,次,차운,金河西,0151;0555
0136,석천시집,874,風詠亭。次金河西韻。 其二,次,차운,金河西,0151;0555
0136,석천시집,875,風詠亭。次金河西韻。 其三,次,차운,金河西,0151;0555
0136,석천시집,876,風詠亭。次金河西韻。 其四,次,차운,金河西,0151;0555
0136,석천시집,877,風詠亭。次金河西韻。 其五,次,차운,金河西,0151;0555
0136,석천시집,878,風詠亭。次金河西韻。 其六,次,차운,金河西,0151;0555
0136,석천시집,879,風詠亭。次金河西韻。 其七,次,차운,金河西,0151;0555
0136,석천시집,925,伽倻山。次孤雲書巖小絶韻。,次,차운,孤雲書巖小絶,0001;0002
0136,석천시집,926,伽倻山。次孤雲書巖小絶韻。 其二,次,차운,孤雲書巖小絶,0001;0002
0136,석천시집,935,次祥之韻 祥之要余求仲玉書帖,次,차운,祥之韻 祥之要余求仲玉書帖,0131;0153;0438
0136,석천시집,936,次祥之韻 祥之要余求仲玉書帖 其二,次,차운,祥之韻 祥之要余求仲玉書帖,0131;0153;0438
0136,석천시집,937,次祥之韻 祥之要余求仲玉書帖 其三,次,차운,祥之韻 祥之要余求仲玉書帖,0131;0153;0438
0136,석천시집,938,次祥之韻 祥之要余求仲玉書帖 其四,次,차운,祥之韻 祥之要余求仲玉書帖,0131;0153;0438
0136,석천시집,959,追次訥齋官北詩韻,次,차운,訥齋官北,0056;0104
0136,석천시집,1162,次朴和叔韻,次,차운,朴和叔,0178;0404
0136,석천시집,1163,次朴和叔韻 其二,次,차운,朴和叔,0178;0404
0136,석천시집,1164,次朴和叔韻 其三,次,차운,朴和叔,0178;0404
0137,대곡집,32,呈邑主子敬,呈,증정,邑主子敬,0127;0421;0482
0137,대곡집,35,詠菊。呈邑主子敬。,呈,증정,邑主子敬,0127;0421;0482
0137,대곡집,36,詠菊。呈邑主子敬。 其二,呈,증정,邑主子敬,0127;0421;0482
0137,대곡집,37,詠菊。呈邑主子敬。 其三,呈,증정,邑主子敬,0127;0421;0482
0137,대곡집,38,詠菊。呈邑主子敬。 其四,呈,증정,邑主子敬,0127;0421;0482
0137,대곡집,39,詠菊。呈邑主子敬。 其五,呈,증정,邑主子敬,0127;0421;0482
0137,대곡집,102,送子敬秩滿遊伽倻。因歸故林。,送,송별,子敬秩滿遊伽倻,0127;0421;0482
0137,대곡집,103,送子敬秩滿遊伽倻。因歸故林。 其二,送,송별,子敬秩滿遊伽倻,0127;0421;0482
0137,대곡집,104,送子敬秩滿遊伽倻。因歸故林。 其三,送,송별,子敬秩滿遊伽倻,0127;0421;0482
0137,대곡집,127,呈子敬,呈,증정,子敬,0127;0421;0482
0137,대곡집,147,病中。追記曩日獨子庵佳會兼約後遊。投呈李進士敬叔案下。,呈,증정,李進士敬叔案下,0179;0286
0137,대곡집,249,呈大谷 盧蘇齋,呈,증정,大谷 盧蘇齋,0137;0159
0138,송재유고,18,送宋士重之燕京,送,송별,宋士重之燕京,0205;0297
0138,송재유고,23,次玉堂失鶴韻 又 河西金麟厚,次,차운,玉堂失鶴韻 又 河西金麟厚,0151;0555
0140,용문집,457,送眉叟相公以冬至使赴燕京,送,송별,眉叟相公以冬至使赴燕京,0121;0344
0142,일재집,11,贈湛齋金麟厚,贈,증정,湛齋金麟厚,0151;0555
0142,일재집,14,挽河西 湛齋 一號,挽,만사,河西 湛齋,0151;0555
0142,일재집,20,寄河西 以下三首係拾,寄,기증,河西 以下,0151;0555
0144,퇴계집,55,送金厚之修撰乞假歸覲。仍請外補養親恩許之行。,送,송별,金厚之修撰乞假歸覲,0151;0555
0144,퇴계집,73,奉贈圭庵宋眉叟以冬至副使赴京,奉贈,증정,圭庵宋眉叟以冬至副使赴京,0121;0344
0144,퇴계집,73,奉贈圭庵宋眉叟以冬至副使赴京,贈,증정,圭庵宋眉叟以冬至副使赴京,0121;0344
0144,퇴계집,436,次韻鄭靜而所和朴和叔。二絶。,次韻,차운,鄭靜而所和朴和叔,0178;0404
0144,퇴계집,436,次韻鄭靜而所和朴和叔。二絶。,和,화답,朴和叔,0178;0404
0144,퇴계집,437,次韻鄭靜而所和朴和叔。二絶。 其二,次韻,차운,鄭靜而所和朴和叔,0178;0404
0144,퇴계집,437,次韻鄭靜而所和朴和叔。二絶。 其二,和,화답,朴和叔,0178;0404
0144,퇴계집,659,江上卽事。示子强。,示,서간,子强,0175;0376
0144,퇴계집,674,次琴聞遠孤山韻,次,차운,琴聞遠孤山,0332;0387
0144,퇴계집,692,次景文花字韻 時景文寓普賢,次,차운,景文花字韻 時景文寓普賢,0192;0531
0144,퇴계집,916,病中。偶記前日無字韻和句。錄呈存齋。,呈,증정,存齋,0185;0321;0381;0553;0606
0144,퇴계집,982,次權章仲梅花下吟 二首,次,차운,權章仲梅花下吟,0189;0229
0144,퇴계집,983,次權章仲梅花下吟 二首 其二,次,차운,權章仲梅花下吟,0189;0229
0144,퇴계집,1021,追寄李伯春按使。三首。伯春以方伯。來訪陶山。將有呈辭還京之意。,寄,기증,李伯春按使,0247;0519
0144,퇴계집,1022,追寄李伯春按使。三首。伯春以方伯。來訪陶山。將有呈辭還京之意。 其二,寄,기증,李伯春按使,0247;0519
0144,퇴계집,1023,追寄李伯春按使。三首。伯春以方伯。來訪陶山。將有呈辭還京之意。 其三,寄,기증,李伯春按使,0247;0519
0144,퇴계집,1038,寄題權章仲棲城山 二首,寄,기증,題權章仲棲城山,0189;0229
0144,퇴계집,1039,寄題權章仲棲城山 二首 其二,寄,기증,題權章仲棲城山,0189;0229
0144,퇴계집,1059,次李伯春韻。二首。,次,차운,李伯春,0247;0519
0144,퇴계집,1060,次李伯春韻。二首。 其二,次,차운,李伯春,0247;0519
0144,퇴계집,1144,送洪和仲 春年 赴京書狀官 明仲之弟,和,화답,仲 春年 赴京書狀官 明仲之,0032;0120;0162;0469
0144,퇴계집,1349,次韻金厚之爲金季珍作漆溪十詠,次韻,차운,金厚之爲金季珍作漆溪,0151;0555
0144,퇴계집,1350,次韻金厚之爲金季珍作漆溪十詠 其二,次韻,차운,金厚之爲金季珍作漆溪,0151;0555
0144,퇴계집,1351,次韻金厚之爲金季珍作漆溪十詠 其三,次韻,차운,金厚之爲金季珍作漆溪,0151;0555
0144,퇴계집,1352,次韻金厚之爲金季珍作漆溪十詠 其四,次韻,차운,金厚之爲金季珍作漆溪,0151;0555
0144,퇴계집,1353,次韻金厚之爲金季珍作漆溪十詠 其五,次韻,차운,金厚之爲金季珍作漆溪,0151;0555
0144,퇴계집,1354,次韻金厚之爲金季珍作漆溪十詠 其六,次韻,차운,金厚之爲金季珍作漆溪,0151;0555
0144,퇴계집,1355,次韻金厚之爲金季珍作漆溪十詠 其七,次韻,차운,金厚之爲金季珍作漆溪,0151;0555
0144,퇴계집,1356,次韻金厚之爲金季珍作漆溪十詠 其八,次韻,차운,金厚之爲金季珍作漆溪,0151;0555
0144,퇴계집,1357,次韻金厚之爲金季珍作漆溪十詠 其九,次韻,차운,金厚之爲金季珍作漆溪,0151;0555
0144,퇴계집,1358,次韻金厚之爲金季珍作漆溪十詠 其十,次韻,차운,金厚之爲金季珍作漆溪,0151;0555
0144,퇴계집,1418,贈錦溪黃仲擧論圖書,贈,증정,錦溪黃仲擧論圖書,0169;0285
0144,퇴계집,1465,挽金上舍可行,挽,만사,金上舍可行,0073;0314
0144,퇴계집,1469,次韻惇敍與庇遠章仲雪後唱酬之作,次韻,차운,惇敍與庇遠章仲雪後唱酬之,0188;0189;0229
0144,퇴계집,1470,次韻惇敍與庇遠章仲雪後唱酬之作 其2,次韻,차운,惇敍與庇遠章仲雪後唱酬之,0188;0189;0229
0144,퇴계집,1576,酬趙士敬明字韻,酬,수답,趙士敬明字,0179;0457
0144,퇴계집,1646,曾和洪上舍應吉東遊錄中二律。今錄呈以博笑。,和,화답,洪上舍應吉東遊錄中,0161;0231
0144,퇴계집,1647,曾和洪上舍應吉東遊錄中二律。今錄呈以博笑。 其二,和,화답,洪上舍應吉東遊錄中,0161;0231
0144,퇴계집,1648,挽洪上舍應吉,挽,만사,洪上舍應吉,0161;0231
0144,퇴계집,1685,次韻吳敬夫栗亭,次韻,차운,吳敬夫栗亭,0045;0176;0576
0144,퇴계집,1843,次韻。答黃錦溪奉使到長鬐見寄。辛亥○一首見別集,答,수답,黃錦溪奉使到長鬐,0169;0285
0144,퇴계집,1873,次聽松坡山四言詩韻,次,차운,聽松坡山,0056;0131
0144,퇴계집,1874,次聽松坡山四言詩韻 附聽松詩,次,차운,聽松坡山,0056;0131
0144,퇴계집,1942,寄題權章仲觀物堂,寄,기증,題權章仲觀物堂,0189;0229
0144,퇴계집,1966,寄問孤山琴聞遠,寄,기증,問孤山琴聞遠,0332;0387
0145,남명집,4,贈吳學錄健上京 字子强,贈,증정,吳學錄健上京 字子强,0175;0376
0145,남명집,151,遊黃溪。贈金敬夫。金宇宏字,贈,증정,金敬夫,0045;0176;0576
0145,남명집,152,遊黃溪。贈金敬夫。金宇宏字 其二,贈,증정,金敬夫,0045;0176;0576
0146,간재집,1135,次湖陰鄭雲卿韻。書敬天上人詩卷。五絶。,次,차운,湖陰鄭雲卿,0126;0395;0660
0146,간재집,1136,次湖陰鄭雲卿韻。書敬天上人詩卷。五絶。 其二,次,차운,湖陰鄭雲卿,0126;0395;0660
0146,간재집,1137,次湖陰鄭雲卿韻。書敬天上人詩卷。五絶。 其三,次,차운,湖陰鄭雲卿,0126;0395;0660
0146,간재집,1138,次湖陰鄭雲卿韻。書敬天上人詩卷。五絶。 其四,次,차운,湖陰鄭雲卿,0126;0395;0660
0146,간재집,1139,次湖陰鄭雲卿韻。書敬天上人詩卷。五絶。 其五,次,차운,湖陰鄭雲卿,0126;0395;0660
0148,인재집,217,鄭景老夫人挽 大年,挽,만사,大年,0248;0476
0148,인재집,259,送眉叟赴京師,送,송별,眉叟赴京師,0121;0344
0148,인재집,327,贈竹枕于明仲弟 宋寅,贈,증정,竹枕于明仲弟 宋寅,0032;0120;0162;0469
0148,인재집,331,送明仲歸覲,送,송별,明仲歸覲,0032;0120;0162;0469
0148,인재집,332,送明仲歸覲 其二,送,송별,明仲歸覲,0032;0120;0162;0469
0148,인재집,333,送明仲歸覲 其三,送,송별,明仲歸覲,0032;0120;0162;0469
0148,인재집,334,送別明仲歸覲,送,송별,別明仲歸覲,0032;0120;0162;0469
0148,인재집,335,送明仲覲淮陽,送,송별,明仲覲淮陽,0032;0120;0162;0469
0148,인재집,336,送明仲覲淮陽 其二,送,송별,明仲覲淮陽,0032;0120;0162;0469
0148,인재집,471,送眉叟牧濟州,送,송별,眉叟牧濟州,0121;0344
0148,인재집,478,以古文眞寶後集。贈明仲弟。,贈,증정,明仲弟,0032;0120;0162;0469
0150,십성당집,200,示聽松居士成仲玉 時上命宰執。擧可用之士。有以仲玉薦者五六人。,示,서간,聽松居士成仲玉 時上命宰執,0131;0438;0585
0150,십성당집,464,次宋眉叟謝松醪韻 麟壽,次,차운,宋眉叟謝松醪韻 麟壽,0121;0344
0151,하서전집,31,次朴訥齋 祥 韻。贈鈍庵。,次,차운,朴訥齋 祥,0056;0104
0151,하서전집,72,送尹元禮 復 榮還南鄕,送,송별,尹元禮 復 榮還南鄕,0518;0548
0151,하서전집,248,次退溪翁郡齋移竹之韻,次,차운,退溪翁郡齋移竹之,0111;0144;0269
0151,하서전집,428,簡景范。兼寄朴和叔。淳。號思庵。,寄,기증,朴和叔,0178;0404
0151,하서전집,429,簡景范。兼寄朴和叔。淳。號思庵。 其二,寄,기증,朴和叔,0178;0404
0151,하서전집,430,簡景范。兼寄朴和叔。淳。號思庵。 其三,寄,기증,朴和叔,0178;0404
0151,하서전집,916,次訥齋韻。贈僧。,次,차운,訥齋,0056;0104
0151,하서전집,1299,贈元禮,贈,증정,元禮,0518;0548
0151,하서전집,1501,胤師求和訥齋韻,和,화답,訥齋,0056;0104
0154,구암집,176,溫陽松亭。次姜善述韻。,次,차운,姜善述,0303;0352
0154,구암집,320,次堤川訥齋韻,次,차운,堤川訥齋,0056;0104
0155,유헌집,122,與李龜巖金河西韻 戊午 附和 河西,和,화답,河西,0151;0555
0155,유헌집,123,與李龜巖金河西韻 戊午 附和 河西 其二,和,화답,河西,0151;0555
0155,유헌집,166,寄吳敬夫 謙 老兄,寄,기증,吳敬夫 謙 老兄,0045;0176;0576
0156,수암유고,90,次栗谷題孤山亭韻,次,차운,栗谷題孤山亭,0201;0332;0387
0156,수암유고,91,次金盤谷孤山亭韻,次,차운,金盤谷孤山亭,0332;0387
0156,수암유고,126,挽宋僉知之翰 礪城尉順庵公父親,挽,만사,宋僉知之翰 礪城尉順庵公父親,0534;0552
0156,수암유고,127,挽宋僉知之翰 礪城尉順庵公父親 其二,挽,만사,宋僉知之翰 礪城尉順庵公父親,0534;0552
0156,수암유고,128,挽宋僉知之翰 礪城尉順庵公父親 其三,挽,만사,宋僉知之翰 礪城尉順庵公父親,0534;0552
0156,수암유고,129,挽宋僉知之翰 礪城尉順庵公父親 其四,挽,만사,宋僉知之翰 礪城尉順庵公父親,0534;0552
0156,수암유고,130,挽宋僉知之翰 礪城尉順庵公父親 其五,挽,만사,宋僉知之翰 礪城尉順庵公父親,0534;0552
0157,미암집,134,和金河西 麟厚 韻 以相思一夜梅花發。忽到窓前疑是君爲韻。○五言絶句,和,화답,金河西 麟厚 韻 以相思,0151;0555
0157,미암집,135,和金河西 麟厚 韻 以相思一夜梅花發。忽到窓前疑是君爲韻。○五言絶句 其二,和,화답,金河西 麟厚 韻 以相思,0151;0555
0157,미암집,136,和金河西 麟厚 韻 以相思一夜梅花發。忽到窓前疑是君爲韻。○五言絶句 其三,和,화답,金河西 麟厚 韻 以相思,0151;0555
0157,미암집,137,和金河西 麟厚 韻 以相思一夜梅花發。忽到窓前疑是君爲韻。○五言絶句 其四,和,화답,金河西 麟厚 韻 以相思,0151;0555
0157,미암집,138,和金河西 麟厚 韻 以相思一夜梅花發。忽到窓前疑是君爲韻。○五言絶句 其五,和,화답,金河西 麟厚 韻 以相思,0151;0555
0157,미암집,139,和金河西 麟厚 韻 以相思一夜梅花發。忽到窓前疑是君爲韻。○五言絶句 其六,和,화답,金河西 麟厚 韻 以相思,0151;0555
0157,미암집,140,和金河西 麟厚 韻 以相思一夜梅花發。忽到窓前疑是君爲韻。○五言絶句 其七,和,화답,金河西 麟厚 韻 以相思,0151;0555
0157,미암집,141,和金河西 麟厚 韻 以相思一夜梅花發。忽到窓前疑是君爲韻。○五言絶句 其八,和,화답,金河西 麟厚 韻 以相思,0151;0555
0157,미암집,142,和金河西 麟厚 韻 以相思一夜梅花發。忽到窓前疑是君爲韻。○五言絶句 其九,和,화답,金河西 麟厚 韻 以相思,0151;0555
0157,미암집,143,和金河西 麟厚 韻 以相思一夜梅花發。忽到窓前疑是君爲韻。○五言絶句 其十,和,화답,金河西 麟厚 韻 以相思,0151;0555
0157,미암집,144,和金河西 麟厚 韻 以相思一夜梅花發。忽到窓前疑是君爲韻。○五言絶句 其十一,和,화답,金河西 麟厚 韻 以相思,0151;0555
0157,미암집,145,和金河西 麟厚 韻 以相思一夜梅花發。忽到窓前疑是君爲韻。○五言絶句 其十二,和,화답,金河西 麟厚 韻 以相思,0151;0555
0157,미암집,146,和金河西 麟厚 韻 以相思一夜梅花發。忽到窓前疑是君爲韻。○五言絶句 其十三,和,화답,金河西 麟厚 韻 以相思,0151;0555
0157,미암집,147,和金河西 麟厚 韻 以相思一夜梅花發。忽到窓前疑是君爲韻。○五言絶句 其十四,和,화답,金河西 麟厚 韻 以相思,0151;0555
0157,미암집,148,又寄河西,寄,기증,河西,0151;0555
0157,미암집,149,又寄河西 其2,寄,기증,河西,0151;0555
0157,미암집,159,贈朴公和叔,贈,증정,朴公和叔,0178;0404
0157,미암집,260,輓羅松齋 世纘○五言律詩○鐘城謫中,輓,만사,羅松齋 世纘○,0096;0120;0138
0157,미암집,272,輓尹元禮 復,輓,만사,尹元禮 復,0518;0548
0159,소재집,143,奉寄金和叔公金時權句催科,奉寄,기증,金和叔公金時權句催科,0178;0404
0159,소재집,143,奉寄金和叔公金時權句催科,寄,기증,金和叔公金時權句催科,0178;0404
0159,소재집,182,坐有誦喚仙亭題韻者。感而和之。 次圭庵河西子,次,차운,圭庵河西子,0151;0555
0159,소재집,217,次喚仙亭金厚之韻。贈李靈老。時赴李邀。置酒竹亭督賦。,次,차운,喚仙亭金厚之,0151;0555
0159,소재집,448,次韻河西,次韻,차운,河西,0151;0555
0159,소재집,449,次韻河西 其二,次韻,차운,河西,0151;0555
0159,소재집,650,金公傳示厚之所贈詩。仍次其韻。以寓相思。,示,서간,厚之所贈,0151;0555
0159,소재집,659,次南桃鎭館板上訥齋先生韻,次,차운,南桃鎭館板上訥齋先生,0056;0104
0159,소재집,788,酧寄河西,寄,기증,河西,0151;0555
0159,소재집,789,酧寄河西 其2,寄,기증,河西,0151;0555
0159,소재집,790,酧寄河西 其3,寄,기증,河西,0151;0555
0159,소재집,791,酧寄河西 其4,寄,기증,河西,0151;0555
0159,소재집,792,酧寄河西 其5,寄,기증,河西,0151;0555
0159,소재집,793,酧寄河西 其6,寄,기증,河西,0151;0555
0159,소재집,794,酧寄河西 其7,寄,기증,河西,0151;0555
0159,소재집,795,酧寄河西 其8,寄,기증,河西,0151;0555
0159,소재집,796,酧寄河西 其9,寄,기증,河西,0151;0555
0159,소재집,797,酧寄河西 其10,寄,기증,河西,0151;0555
0159,소재집,798,酧寄河西 其11,寄,기증,河西,0151;0555
0159,소재집,799,酧寄河西 其12,寄,기증,河西,0151;0555
0159,소재집,800,酧寄河西 其13,寄,기증,河西,0151;0555
0159,소재집,832,次厚之寄題尹坦之亭子韻 九月○按厚之。河西字。金坦之。尹衖字。,次,차운,厚之寄題尹坦之亭子,0151;0555
0159,소재집,875,有傳誦林公挽河西律者。次韻悼之。,挽,만사,河西律者,0151;0555
0159,소재집,1065,金慶老傳示叔道仲久贈仁仲詩。仰次其韻。按金禧年，閔起文，李湛，柳希春也。,示,서간,叔道仲久贈仁仲,0157;0374
0159,소재집,1402,次黃景文劍巖韻,次,차운,黃景文劍巖,0192;0531
0159,소재집,1525,次河西韻,次,차운,河西,0151;0555
0162,이암유고,42,寄題李 夢龍 應吉賞心亭。次鄭景舒韻。,寄,기증,題李 夢龍 應吉賞心亭,0161;0231
0162,이암유고,56,次聽松堂韻 猥承手札。詞旨鄭重。感怍交至。掇拾蕪語。略述下情。倘賜一覽。幸甚。,次,차운,聽松堂韻 猥承手札,0032;0098;0131
0162,이암유고,310,李秀才汝直。見吾寄君實數絶句。爲之收寫空冊中。蓋兼試筆翰也。君實持來示余。輒題此其下。聊以見意。,寄,기증,君實數絶句,0156;0384
0162,이암유고,311,李秀才汝直。見吾寄君實數絶句。爲之收寫空冊中。蓋兼試筆翰也。君實持來示余。輒題此其下。聊以見意。 其二,寄,기증,君實數絶句,0156;0384
